VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water resources,External renewable water resources,Surface water: total external renewable,Sudan,2021,33.8,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Suriname,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Suriname,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Suriname,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Sweden,2019,3,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Sweden,2020,3,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Sweden,2021,3,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Switzerland,2019,13.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Switzerland,2020,13.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Switzerland,2021,13.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Syrian Arab Republic,2019,8.34,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Syrian Arab Republic,2020,8.34,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Syrian Arab Republic,2021,8.34,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tajikistan,2019,-41.55,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tajikistan,2020,-41.55,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tajikistan,2021,-41.55,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Thailand,2019,214.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Thailand,2020,214.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Thailand,2021,214.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Timor-Leste,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Timor-Leste,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Timor-Leste,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Togo,2019,3.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Togo,2020,3.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Togo,2021,3.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tokelau,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tokelau,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tokelau,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tonga,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tonga,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tonga,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Trinidad and Tobago,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Trinidad and Tobago,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Trinidad and Tobago,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tunisia,2019,0.32,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tunisia,2020,0.32,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tunisia,2021,0.32,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Turkmenistan,2019,23.36,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Turkmenistan,2020,23.36,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Turkmenistan,2021,23.36,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tuvalu,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tuvalu,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Tuvalu,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Türkiye,2019,-14.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Türkiye,2020,-14.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Türkiye,2021,-14.2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Uganda,2019,21.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Uganda,2020,21.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Uganda,2021,21.1,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Ukraine,2019,120.18,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Ukraine,2020,120.18,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,Ukraine,2021,120.18,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,United Arab Emirates,2019,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,United Arab Emirates,2020,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,United Arab Emirates,2021,0,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,United Kingdom of Great Britain and Northern Ireland,2019,2,10^9 m3/year,I,False
Water resources,External renewable water resources,Surface water: total external renewable,United Kingdom of Great Britain and Northern Ireland,2020,2,10^9 m3/year,I,False
