# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-03-23 17:34:41 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08109900 Somerville Lk nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08109900
#            TS   parameter     statistic     Description
#        135358       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        135359       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        135360       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        135361       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#        135362       00054     00001     Reservoir storage, acre-feet (Maximum)
#        135363       00054     00002     Reservoir storage, acre-feet (Minimum)
#        135364       00054     00003     Reservoir storage, acre-feet (Mean)
#        135365       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	135358_62614_00001	135358_62614_00001_cd	135359_62614_00002	135359_62614_00002_cd	135360_62614_00003	135360_62614_00003_cd	135361_62614_32400	135361_62614_32400_cd	135362_00054_00001	135362_00054_00001_cd	135363_00054_00002	135363_00054_00002_cd	135364_00054_00003	135364_00054_00003_cd	135365_00054_32400	135365_00054_32400_cd
USGS	08109900	2001-04-28	238.09	A	238.06	A	238.08	A	238.07	A	156200	A	155900	A	156100	A	156000	A
USGS	08109900	2001-04-29	238.08	A	238.03	A	238.06	A	238.06	A	156100	A	155500	A	155900	A	155900	A
USGS	08109900	2001-04-30	238.06	A	238.03	A	238.05	A	238.05	A	155900	A	155500	A	155800	A	155700	A
USGS	08109900	2001-05-01	238.06	A	238.04	A	238.05	A	238.06	A	155900	A	155600	A	155800	A	155900	A
USGS	08109900	2001-05-02	238.06	A	238.02	A	238.04	A	238.04	A	155900	A	155400	A	155600	A	155600	A
USGS	08109900	2001-05-03	238.05	A	237.99	A	238.03	A	238.03	A	155700	A	155100	A	155500	A	155500	A
USGS	08109900	2001-05-04	238.04	A	237.99	A	238.02	A	238.03	A	155600	A	155100	A	155400	A	155500	A
USGS	08109900	2001-05-05	238.17	A	238.02	A	238.11	A	238.14	A	157100	A	155400	A	156500	A	156800	A
USGS	08109900	2001-05-06	238.26	A	238.10	A	238.14	A	238.26	A	158200	A	156300	A	156800	A	158200	A
USGS	08109900	2001-05-07	238.30	A	238.20	A	238.28	A	238.30	A	158600	A	157500	A	158400	A	158600	A
USGS	08109900	2001-05-08	238.37	A	238.29	A	238.32	A	238.36	A	159400	A	158500	A	158900	A	159300	A
USGS	08109900	2001-05-09	238.41	A	238.35	A	238.39	A	238.41	A	159900	A	159200	A	159700	A	159900	A
USGS	08109900	2001-05-10	238.46	A	238.41	A	238.43	A	238.45	A	160500	A	159900	A	160100	A	160400	A
USGS	08109900	2001-05-11	238.54	A	238.45	A	238.50	A	238.54	A	161400	A	160400	A	160900	A	161400	A
USGS	08109900	2001-05-12	238.62	A	238.54	A	238.57	A	238.62	A	162400	A	161400	A	161800	A:e	162400	A
USGS	08109900	2001-05-13	238.72	A	238.62	A	238.68	A	238.72	A	163600	A	162400	A	163000	A:e	163600	A
USGS	08109900	2001-05-14	238.79	A	238.72	A	238.76	A	238.77	A	164400	A	163600	A	164100	A	164100	A
USGS	08109900	2001-05-15	238.77	A	238.70	A	238.73	A	238.70	A	164100	A	163300	A	163700	A	163300	A
USGS	08109900	2001-05-16	238.71	A	238.62	A	238.67	A	238.62	A	163400	A	162400	A	163000	A	162400	A
USGS	08109900	2001-05-17	238.65	A	238.56	A	238.60	A	238.56	A	162700	A	161700	A	162200	A	161700	A
USGS	08109900	2001-05-18	238.56	A	238.51	A	238.53	A	238.51	A	161700	A	161100	A	161400	A	161100	A
USGS	08109900	2001-05-19	238.51	A	238.47	A	238.50	A	238.48	A	161100	A	160600	A	160900	A	160700	A
USGS	08109900	2001-05-20	238.52	A	238.36	A	238.46	A	238.44	A	161200	A	159300	A	160500	A	160300	A
USGS	08109900	2001-05-21	238.49	A	238.39	A	238.44	A	238.41	A	160800	A	159700	A	160300	A	159900	A
USGS	08109900	2001-05-22	238.41	A	238.35	A	238.38	A	238.35	A	159900	A	159200	A	159500	A	159200	A
USGS	08109900	2001-05-23	238.35	A	238.33	A	238.34	A	238.34	A	159200	A	159000	A	159100	A	159100	A
USGS	08109900	2001-05-24	238.35	A	238.30	A	238.33	A	238.31	A	159200	A	158600	A	159000	A	158700	A
USGS	08109900	2001-05-25	238.37	A	238.30	A	238.34	A	238.35	A	159400	A	158600	A	159000	A	159200	A
USGS	08109900	2001-05-26	238.45	A	238.35	A	238.38	A	238.43	A	160400	A	159200	A	159600	A	160100	A
USGS	08109900	2001-05-27	238.50	A	238.42	A	238.46	A	238.50	A	161000	A	160000	A	160500	A	161000	A
USGS	08109900	2001-05-28	238.52	A	238.44	A	238.49	A	238.50	A	161200	A	160300	A	160900	A	161000	A
USGS	08109900	2001-05-29	238.51	A	238.49	A	238.50	A	238.49	A	161100	A	160800	A	161000	A	160800	A
USGS	08109900	2001-05-30	238.52	A	238.49	A	238.51	A	238.52	A	161200	A	160800	A	161100	A	161200	A
USGS	08109900	2001-05-31	238.57	A	238.48	A	238.52	A	238.51	A	161800	A	160700	A	161200	A	161100	A
USGS	08109900	2001-06-01	238.52	A	238.49	A	238.51	A	238.49	A	161200	A	160800	A	161100	A	160800	A
USGS	08109900	2001-06-02	238.53	A	238.49	A	238.51	A	238.51	A	161300	A	160800	A	161100	A	161100	A
USGS	08109900	2001-06-03	238.52	A	238.48	A	238.51	A	238.49	A	161200	A	160700	A	161000	A	160800	A
USGS	08109900	2001-06-04	238.50	A	238.45	A	238.48	A	238.47	A	161000	A	160400	A	160800	A	160600	A
USGS	08109900	2001-06-05	238.48	A	238.41	A	238.46	A	238.48	A	160700	A	159900	A	160500	A	160700	A
USGS	08109900	2001-06-06	238.49	A	238.44	A	238.47	A	238.45	A	160800	A	160300	A	160600	A	160400	A
USGS	08109900	2001-06-07	238.50	A	238.44	A	238.47	A	238.50	A	161000	A	160300	A	160600	A	161000	A
USGS	08109900	2001-06-08	238.92	A	238.50	A	238.63	A	238.92	A	165900	A	161000	A	162500	A	165900	A
USGS	08109900	2001-06-09	239.20	A	238.92	A	239.12	A	239.20	A	169300	A	165900	A	168400	A	169300	A
USGS	08109900	2001-06-10	239.22	A	239.20	A	239.21	A	239.22	A	169500	A	169300	A	169400	A	169500	A
USGS	08109900	2001-06-11	239.23	A	239.18	A	239.21	A	239.18	A	169600	A	169000	A	169400	A	169000	A
USGS	08109900	2001-06-12	239.18	A	239.08	A	239.14	A	239.08	A	169000	A	167800	A	168600	A	167800	A
USGS	08109900	2001-06-13	239.09	A	238.98	A	239.04	A	238.98	A	168000	A	166600	A	167300	A	166600	A
USGS	08109900	2001-06-14	238.99	A	238.89	A	238.94	A	238.89	A	166800	A	165600	A	166100	A	165600	A
USGS	08109900	2001-06-15	238.96	A	238.84	A	238.91	A	238.90	A	166400	A	165000	A	165800	A	165700	A
USGS	08109900	2001-06-16	238.90	A	238.80	A	238.85	A	238.80	A	165700	A	164500	A	165100	A	164500	A
USGS	08109900	2001-06-17	238.80	A	238.71	A	238.75	A	238.71	A	164500	A	163400	A	164000	A	163400	A
USGS	08109900	2001-06-18	238.71	A	238.63	A	238.67	A	238.64	A	163400	A	162500	A	163000	A	162600	A
USGS	08109900	2001-06-19	238.64	A	238.54	A	238.59	A	238.55	A	162600	A	161400	A	162000	A	161500	A
USGS	08109900	2001-06-20	238.55	A	238.44	A	238.50	A	238.44	A	161500	A	160300	A	160900	A	160300	A
USGS	08109900	2001-06-21	238.44	A	238.35	A	238.40	A	238.44	A	160300	A	159200	A	159800	A	160300	A
USGS	08109900	2001-06-22	238.44	A	238.30	A	238.36	A	238.31	A	160300	A	158600	A	159300	A	158700	A
USGS	08109900	2001-06-23	238.31	A	238.20	A	238.26	A	238.21	A	158700	A	157500	A	158200	A	157600	A
USGS	08109900	2001-06-24	238.22	A	238.13	A	238.17	A	238.13	A	157700	A	156700	A	157100	A	156700	A
USGS	08109900	2001-06-25	238.14	A	238.08	A	238.10	A	238.09	A	156800	A	156100	A	156300	A	156200	A
USGS	08109900	2001-06-26	238.10	A	238.08	A	238.09	A	238.09	A	156300	A	156100	A	156200	A	156200	A
USGS	08109900	2001-06-27	238.10	A	238.08	A	238.09	A	238.09	A	156300	A	156100	A	156200	A	156200	A
USGS	08109900	2001-06-28	238.09	A	238.03	A	238.08	A	238.08	A	156200	A	155500	A	156000	A	156100	A
USGS	08109900	2001-06-29	238.09	A	238.04	A	238.06	A	238.05	A	156200	A	155600	A	155900	A	155700	A
USGS	08109900	2001-06-30	238.07	A	238.01	A	238.05	A	238.04	A	156000	A	155300	A	155700	A	155600	A
USGS	08109900	2001-07-01	238.09	A	237.99	A	238.04	A	238.05	A	156200	A	155100	A	155700	A	155700	A
USGS	08109900	2001-07-02	238.08	A	238.04	A	238.06	A	238.07	A	156100	A	155600	A	155900	A	156000	A
USGS	08109900	2001-07-03	238.10	A	238.06	A	238.07	A	238.09	A	156300	A	155900	A	156000	A	156200	A
USGS	08109900	2001-07-04	238.12	A	238.08	A	238.10	A	238.12	A	156600	A	156100	A	156300	A	156600	A
USGS	08109900	2001-07-05	238.16	A	238.12	A	238.14	A	238.14	A	157000	A	156600	A	156800	A	156800	A
USGS	08109900	2001-07-06	238.16	A	238.14	A	238.15	A	238.15	A	157000	A	156800	A	156900	A	156900	A
USGS	08109900	2001-07-07	238.16	A	238.13	A	238.15	A	238.14	A	157000	A	156700	A	156900	A	156800	A
USGS	08109900	2001-07-08	238.15	A	238.12	A	238.14	A	238.13	A	156900	A	156600	A	156700	A	156700	A
USGS	08109900	2001-07-09	238.14	A	238.11	A	238.12	A	238.12	A	156800	A	156400	A	156600	A	156600	A
USGS	08109900	2001-07-10	238.13	A	238.09	A	238.11	A	238.10	A	156700	A	156200	A	156400	A	156300	A
USGS	08109900	2001-07-11	238.11	A	238.07	A	238.09	A	238.08	A	156400	A	156000	A	156200	A	156100	A
USGS	08109900	2001-07-12	238.09	A	238.04	A	238.07	A	238.06	A	156200	A	155600	A	156000	A	155900	A
USGS	08109900	2001-07-13	238.09	A	238.04	A	238.05	A	238.04	A	156200	A	155600	A	155800	A	155600	A
USGS	08109900	2001-07-14	238.06	A	238.01	A	238.03	A	238.02	A	155900	A	155300	A	155500	A	155400	A
USGS	08109900	2001-07-15	238.03	A	237.99	A	238.01	A	237.99	A	155500	A	155100	A	155300	A	155100	A
USGS	08109900	2001-07-16	238.01	A	237.97	A	237.99	A	237.97	A	155300	A	154800	A	155100	A	154800	A
USGS	08109900	2001-07-17	237.98	A	237.93	A	237.97	A	237.96	A	154900	A	154400	A	154800	A	154700	A
USGS	08109900	2001-07-18	237.96	A	237.92	A	237.95	A	237.94	A	154700	A	154300	A	154600	A	154500	A
USGS	08109900	2001-07-19	237.96	A	237.91	A	237.93	A	237.94	A	154700	A	154200	A	154400	A	154500	A
USGS	08109900	2001-07-20	237.94	A	237.90	A	237.93	A	237.92	A	154500	A	154000	A	154300	A	154300	A
USGS	08109900	2001-07-21	237.93	A	237.89	A	237.91	A	237.90	A	154400	A	153900	A	154200	A	154000	A
USGS	08109900	2001-07-22	237.91	A	237.87	A	237.89	A	237.88	A	154200	A	153700	A	153900	A	153800	A
USGS	08109900	2001-07-23	237.89	A	237.82	A	237.87	A	237.86	A	153900	A	153100	A	153700	A	153600	A
USGS	08109900	2001-07-24	237.87	A	237.83	A	237.86	A	237.85	A	153700	A	153300	A	153500	A	153500	A
USGS	08109900	2001-07-25	237.85	A	237.79	A	237.84	A	237.82	A	153500	A	152800	A	153300	A	153100	A
USGS	08109900	2001-07-26	237.83	A	237.78	A	237.81	A	237.81	A	153300	A	152700	A	153100	A	153000	A
USGS	08109900	2001-07-27	237.84	A	237.77	A	237.81	A	237.81	A	153400	A	152600	A	153000	A	153000	A
USGS	08109900	2001-07-28	237.83	A	237.78	A	237.81	A	237.81	A	153300	A	152700	A	153000	A	153000	A
USGS	08109900	2001-07-29	237.82	A	237.76	A	237.80	A	237.79	A	153100	A	152500	A	152900	A	152800	A
USGS	08109900	2001-07-30	237.80	A	237.75	A	237.78	A	237.76	A	152900	A	152400	A	152700	A	152500	A
USGS	08109900	2001-07-31	237.77	A	237.72	A	237.75	A	237.74	A	152600	A	152000	A	152400	A	152200	A
USGS	08109900	2001-08-01	237.75	A	237.72	A	237.73	A	237.72	A	152400	A	152000	A	152200	A	152000	A
USGS	08109900	2001-08-02	237.73	A	237.69	A	237.71	A	237.70	A	152100	A	151700	A	151900	A	151800	A
USGS	08109900	2001-08-03	237.71	A	237.68	A	237.69	A	237.69	A	151900	A	151600	A	151700	A	151700	A
USGS	08109900	2001-08-04	237.69	A	237.66	A	237.68	A	237.67	A	151700	A	151400	A	151600	A	151500	A
USGS	08109900	2001-08-05	237.68	A	237.64	A	237.66	A	237.65	A	151600	A	151100	A	151400	A	151200	A
USGS	08109900	2001-08-06	237.66	A	237.56	A	237.63	A	237.65	A	151400	A	150200	A	151100	A	151200	A
USGS	08109900	2001-08-07	237.65	A	237.59	A	237.62	A	237.62	A	151200	A	150600	A	150900	A	150900	A
USGS	08109900	2001-08-08	237.70	A	237.59	A	237.62	A	237.64	A	151800	A	150600	A	151000	A	151100	A
USGS	08109900	2001-08-09	237.64	A	237.60	A	237.62	A	237.61	A	151100	A	150700	A	150900	A	150800	A
USGS	08109900	2001-08-10	237.62	A	237.58	A	237.61	A	237.60	A	150900	A	150500	A	150800	A	150700	A
USGS	08109900	2001-08-11	237.61	A	237.56	A	237.59	A	237.58	A	150800	A	150200	A	150600	A	150500	A
USGS	08109900	2001-08-12	237.60	A	237.54	A	237.57	A	237.56	A	150700	A	150000	A	150400	A	150200	A
USGS	08109900	2001-08-13	237.58	A	237.52	A	237.55	A	237.53	A	150500	A	149800	A	150100	A	149900	A
USGS	08109900	2001-08-14	237.57	A	237.52	A	237.53	A	237.53	A	150400	A	149800	A	149900	A	149900	A
USGS	08109900	2001-08-15	237.53	A	237.49	A	237.52	A	237.51	A	149900	A	149500	A	149800	A	149700	A
USGS	08109900	2001-08-16	237.52	A	237.46	A	237.49	A	237.46	A	149800	A	149100	A	149500	A	149100	A
USGS	08109900	2001-08-17	237.48	A	237.43	A	237.45	A	237.44	A	149400	A	148800	A	149100	A	148900	A
USGS	08109900	2001-08-18	237.44	A	237.38	A	237.41	A	237.39	A	148900	A	148300	A	148600	A	148400	A
USGS	08109900	2001-08-19	237.40	A	237.31	A	237.36	A	237.33	A	148500	A	147500	A	148000	A	147700	A
USGS	08109900	2001-08-20	237.33	A	237.28	A	237.31	A	237.29	A	147700	A	147200	A	147500	A	147300	A
USGS	08109900	2001-08-21	237.29	A	237.22	A	237.26	A	237.23	A	147300	A	146500	A	146900	A	146600	A
USGS	08109900	2001-08-22	237.23	A	237.17	A	237.21	A	237.19	A	146600	A	146000	A	146400	A	146200	A
USGS	08109900	2001-08-23	237.19	A	237.13	A	237.16	A	237.14	A	146200	A	145500	A	145900	A	145600	A
USGS	08109900	2001-08-24	237.14	A	237.08	A	237.11	A	237.09	A	145600	A	145000	A	145300	A	145100	A
USGS	08109900	2001-08-25	237.09	A	237.03	A	237.06	A	237.04	A	145100	A	144400	A	144800	A	144500	A
USGS	08109900	2001-08-26	237.18	A	236.93	A	237.04	A	237.11	A	146100	A	143400	A	144600	A	145300	A
USGS	08109900	2001-08-27	237.15	A	237.08	A	237.11	A	237.12	A	145700	A	145000	A	145300	A	145400	A
USGS	08109900	2001-08-28	237.16	A	237.08	A	237.10	A	237.08	A	145800	A	145000	A	145200	A	145000	A
USGS	08109900	2001-08-29	237.15	A	237.05	A	237.11	A	237.13	A	145700	A	144600	A	145300	A	145500	A
USGS	08109900	2001-08-30	237.19	A	237.13	A	237.16	A	237.18	A	146200	A	145500	A	145800	A	146100	A
USGS	08109900	2001-08-31	237.29	A	237.18	A	237.23	A	237.29	A	147300	A	146100	A	146600	A	147300	A
USGS	08109900	2001-09-01	237.65	A	237.29	A	237.49	A	237.65	A	151200	A	147300	A	149400	A	151200	A
USGS	08109900	2001-09-02	237.74	A	237.65	A	237.70	A	237.73	A	152200	A	151200	A	151800	A	152100	A
USGS	08109900	2001-09-03	237.87	A	237.73	A	237.77	A	237.87	A	153700	A	152100	A	152600	A	153700	A
USGS	08109900	2001-09-04	237.91	A	237.82	A	237.88	A	237.90	A	154200	A	153100	A	153800	A	154000	A
USGS	08109900	2001-09-05	238.26	A	237.89	A	238.02	A	238.25	A	158200	A	153900	A	155400	A	158100	A
USGS	08109900	2001-09-06	238.49	A	238.25	A	238.41	A	238.48	A	160800	A	158100	A	159900	A	160700	A
USGS	08109900	2001-09-07	238.56	A	238.48	A	238.53	A	238.55	A	161700	A	160700	A	161300	A	161500	A
USGS	08109900	2001-09-08	238.59	A	238.54	A	238.57	A	238.58	A	162000	A	161400	A	161700	A	161900	A
USGS	08109900	2001-09-09	238.80	A	238.57	A	238.67	A	238.80	A	164500	A	161800	A	163000	A	164500	A
USGS	08109900	2001-09-10	238.91	A	238.80	A	238.86	A	238.91	A	165800	A	164500	A	165200	A	165800	A
USGS	08109900	2001-09-11	239.10	A	238.91	A	239.01	A	239.10	A	168100	A	165800	A	167000	A	168100	A
USGS	08109900	2001-09-12	239.17	A	239.10	A	239.15	A	239.16	A	168900	A	168100	A	168700	A	168800	A
USGS	08109900	2001-09-13	239.16	A	239.07	A	239.12	A	239.07	A	168800	A	167700	A	168300	A	167700	A
USGS	08109900	2001-09-14	239.07	A	238.97	A	239.03	A	238.97	A	167700	A	166500	A	167200	A	166500	A
USGS	08109900	2001-09-15	238.98	A	238.87	A	238.93	A	238.88	A	166600	A	165300	A	166000	A	165400	A
USGS	08109900	2001-09-16	238.88	A	238.76	A	238.82	A	238.76	A	165400	A	164000	A	164800	A	164000	A
USGS	08109900	2001-09-17	238.76	A	238.65	A	238.71	A	238.65	A	164000	A	162700	A	163400	A	162700	A
USGS	08109900	2001-09-18	238.65	A	238.54	A	238.60	A	238.54	A	162700	A	161400	A	162100	A	161400	A
USGS	08109900	2001-09-19	238.55	A	238.43	A	238.48	A	238.43	A	161500	A	160100	A	160800	A	160100	A
USGS	08109900	2001-09-20	238.43	A	238.35	A	238.39	A	238.36	A	160100	A	159200	A	159700	A	159300	A
USGS	08109900	2001-09-21	238.37	A	238.31	A	238.34	A	238.32	A	159400	A	158700	A	159100	A	158900	A
USGS	08109900	2001-09-22	238.32	A	238.29	A	238.30	A	238.31	A	158900	A	158500	A	158700	A	158700	A
USGS	08109900	2001-09-23	238.35	A	238.28	A	238.32	A	238.32	A	159200	A	158400	A	158900	A	158900	A
USGS	08109900	2001-09-24	238.34	A	238.26	A	238.30	A	238.26	A	159100	A	158200	A	158600	A	158200	A
USGS	08109900	2001-09-25	238.27	A	238.21	A	238.24	A	238.21	A	158300	A	157600	A	157900	A	157600	A
USGS	08109900	2001-09-26	238.21	A	238.17	A	238.19	A	238.17	A	157600	A	157100	A	157400	A	157100	A
USGS	08109900	2001-09-27	238.17	A	238.14	A	238.15	A	238.14	A	157100	A	156800	A	156900	A	156800	A
USGS	08109900	2001-09-28	238.14	A	238.10	A	238.12	A	238.11	A	156800	A	156300	A	156600	A	156400	A
USGS	08109900	2001-09-29	238.11	A	238.06	A	238.09	A	238.08	A	156400	A	155900	A	156200	A	156100	A
USGS	08109900	2001-09-30	238.08	A	238.04	A	238.06	A	238.04	A	156100	A	155600	A	155800	A	155600	A
USGS	08109900	2001-10-01	238.07	A	238.04	A	238.05	A	238.04	A	156000	A	155600	A	155800	A	155600	A
USGS	08109900	2001-10-02	238.04	A	238.02	A	238.03	A	238.02	A	155600	A	155400	A	155500	A	155400	A
USGS	08109900	2001-10-03	238.02	A	238.00	A	238.01	A	238.00	A	155400	A	155200	A	155300	A	155200	A
USGS	08109900	2001-10-04	238.06	A	237.99	A	238.01	A	238.05	A	155900	A	155100	A	155300	A	155700	A
USGS	08109900	2001-10-05	238.29	A	238.02	A	238.09	A	238.28	A	158500	A	155400	A	156200	A	158400	A
USGS	08109900	2001-10-06	238.57	A	238.28	A	238.48	A	238.57	A	161800	A	158400	A	160700	A	161800	A
USGS	08109900	2001-10-07	238.59	A	238.57	A	238.58	A	238.58	A	162000	A	161800	A	161900	A	161900	A
USGS	08109900	2001-10-08	238.60	A	238.58	A	238.59	A	238.59	A	162100	A	161900	A	162000	A	162000	A
USGS	08109900	2001-10-09	238.61	A	238.59	A	238.60	A	238.60	A	162300	A	162000	A	162100	A	162100	A
USGS	08109900	2001-10-10	238.62	A	238.58	A	238.60	A	238.60	A	162400	A	161900	A	162200	A	162100	A
USGS	08109900	2001-10-11	238.75	A	238.58	A	238.65	A	238.68	A	163900	A	161900	A	162700	A	163100	A
USGS	08109900	2001-10-12	238.70	A	238.67	A	238.68	A	238.69	A	163300	A	163000	A	163100	A	163200	A
USGS	08109900	2001-10-13	239.11	A	238.67	A	238.92	A	239.11	A	168200	A	163000	A	165900	A	168200	A
USGS	08109900	2001-10-14	239.20	A	239.11	A	239.18	A	239.20	A	169300	A	168200	A	169000	A	169300	A
USGS	08109900	2001-10-15	239.21	A	239.16	A	239.20	A	239.17	A	169400	A	168800	A	169200	A	168900	A
USGS	08109900	2001-10-16	239.18	A	239.09	A	239.13	A	239.09	A	169000	A	168000	A	168400	A	168000	A
USGS	08109900	2001-10-17	239.09	A	238.98	A	239.03	A	238.98	A	168000	A	166600	A	167200	A	166600	A
USGS	08109900	2001-10-18	238.98	A	238.87	A	238.92	A	238.87	A	166600	A	165300	A	165900	A	165300	A
USGS	08109900	2001-10-19	238.87	A	238.77	A	238.82	A	238.77	A	165300	A	164100	A	164700	A	164100	A
USGS	08109900	2001-10-20	238.77	A	238.66	A	238.72	A	238.67	A	164100	A	162800	A	163500	A	163000	A
USGS	08109900	2001-10-21	238.67	A	238.56	A	238.61	A	238.56	A	163000	A	161700	A	162300	A	161700	A
USGS	08109900	2001-10-22	238.56	A	238.46	A	238.51	A	238.46	A	161700	A	160500	A	161100	A	160500	A
USGS	08109900	2001-10-23	238.47	A	238.37	A	238.42	A	238.37	A	160600	A	159400	A	160000	A	159400	A
USGS	08109900	2001-10-24	238.37	A	238.26	A	238.32	A	238.26	A	159400	A	158200	A	158900	A	158200	A
USGS	08109900	2001-10-25	238.26	A	238.16	A	238.20	A	238.16	A	158200	A	157000	A	157400	A	157000	A
USGS	08109900	2001-10-26	238.16	A	238.10	A	238.13	A	238.10	A	157000	A	156300	A	156600	A	156300	A
USGS	08109900	2001-10-27	238.10	A	238.05	A	238.08	A	238.06	A	156300	A	155700	A	156100	A	155900	A
USGS	08109900	2001-10-28	238.06	A	238.00	A	238.02	A	238.01	A	155900	A	155200	A	155400	A	155300	A
USGS	08109900	2001-10-29	238.01	A	237.98	A	237.99	A	237.98	A	155300	A	154900	A	155000	A	154900	A
USGS	08109900	2001-10-30	237.99	A	237.97	A	237.98	A	237.97	A	155100	A	154800	A	154900	A	154800	A
USGS	08109900	2001-10-31	237.99	A	237.97	A	237.98	A	237.98	A	155100	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-01	238.01	A	237.97	A	237.98	A	237.98	A	155300	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-02	238.00	A	237.97	A	237.98	A	237.98	A	155200	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-03	237.98	A	237.97	A	237.98	A	237.98	A	154900	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-04	237.98	A	237.97	A	237.98	A	237.98	A	154900	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-05	237.98	A	237.97	A	237.98	A	237.98	A	154900	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-06	237.98	A	237.97	A	237.98	A	237.98	A	154900	A	154800	A	154900	A	154900	A
USGS	08109900	2001-11-07	237.98	A	237.96	A	237.97	A	237.97	A	154900	A	154700	A	154800	A	154800	A
USGS	08109900	2001-11-08	237.97	A	237.96	A	237.97	A	237.97	A	154800	A	154700	A	154800	A	154800	A
USGS	08109900	2001-11-09	237.99	A	237.96	A	237.98	A	237.97	A	155100	A	154700	A	154900	A	154800	A
USGS	08109900	2001-11-10	237.97	A	237.95	A	237.96	A	237.96	A	154800	A	154600	A	154800	A	154700	A
USGS	08109900	2001-11-11	237.97	A	237.96	A	237.96	A	237.96	A	154800	A	154700	A	154700	A	154700	A
USGS	08109900	2001-11-12	237.97	A	237.96	A	237.97	A	237.97	A	154800	A	154700	A	154800	A	154800	A
USGS	08109900	2001-11-13	237.97	A	237.96	A	237.97	A	237.96	A	154800	A	154700	A	154800	A	154700	A
USGS	08109900	2001-11-14	237.97	A	237.93	A	237.96	A	237.96	A	154800	A	154400	A	154700	A	154700	A
USGS	08109900	2001-11-15	237.99	A	237.90	A	237.95	A	237.96	A	155100	A	154000	A	154600	A	154700	A
USGS	08109900	2001-11-16	238.22	A	237.93	A	238.10	A	238.22	A	157700	A	154400	A	156300	A	157700	A
USGS	08109900	2001-11-17	238.41	A	238.21	A	238.30	A	238.41	A	159900	A	157600	A	158600	A	159900	A
USGS	08109900	2001-11-18	238.90	A	238.41	A	238.60	A	238.90	A	165700	A	159900	A	162100	A	165700	A
USGS	08109900	2001-11-19	239.42	A	238.90	A	239.19	A	239.42	A	171900	A	165700	A	169100	A	171900	A
USGS	08109900	2001-11-20	239.65	A	239.41	A	239.54	A	239.65	A	174800	A	171800	A	173400	A	174800	A
USGS	08109900	2001-11-21	239.74	A	239.65	A	239.70	A	239.74	A	175900	A	174800	A	175400	A	175900	A
USGS	08109900	2001-11-22	239.75	A	239.70	A	239.73	A	239.72	A	176000	A	175400	A	175800	A	175600	A
USGS	08109900	2001-11-23	239.72	A	239.59	A	239.66	A	239.62	A	175600	A	174000	A	174900	A	174400	A
USGS	08109900	2001-11-24	239.65	A	239.44	A	239.52	A	239.44	A	174800	A	172200	A	173200	A	172200	A
USGS	08109900	2001-11-25	239.44	A	239.28	A	239.35	A	239.28	A	172200	A	170200	A	171200	A	170200	A
USGS	08109900	2001-11-26	239.28	A	239.11	A	239.20	A	239.11	A	170200	A	168200	A	169300	A	168200	A
USGS	08109900	2001-11-27	239.12	A	238.94	A	239.03	A	238.94	A	168300	A	166200	A	167200	A	166200	A
USGS	08109900	2001-11-28	238.99	A	238.86	A	238.93	A	238.88	A	166800	A	165200	A	166100	A	165400	A
USGS	08109900	2001-11-29	238.88	A	238.72	A	238.81	A	238.72	A	165400	A	163500	A	164600	A	163500	A
USGS	08109900	2001-11-30	238.72	A	238.56	A	238.64	A	238.56	A	163500	A	161700	A	162600	A	161700	A
USGS	08109900	2001-12-01	238.56	A	238.43	A	238.49	A	238.45	A	161700	A	160100	A	160800	A	160400	A
USGS	08109900	2001-12-02	238.47	A	238.36	A	238.43	A	238.44	A	160600	A	159300	A	160100	A	160300	A
USGS	08109900	2001-12-03	238.44	A	238.35	A	238.38	A	238.36	A	160300	A	159200	A	159600	A	159300	A
USGS	08109900	2001-12-04	238.36	A	238.31	A	238.33	A	238.32	A	159300	A	158700	A	159000	A	158900	A
USGS	08109900	2001-12-05	238.33	A	238.31	A	238.32	A	238.32	A	159000	A	158700	A	158900	A	158900	A
