# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-30 09:17:43 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08064550 Richland-Chambers Res nr Kerens, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08064550
#            TS   parameter     statistic     Description
#        133900       00054     00001     Reservoir storage, acre-feet (Maximum)
#        133901       00054     00002     Reservoir storage, acre-feet (Minimum)
#        133902       00054     00003     Reservoir storage, acre-feet (Mean)
#        133903       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#        133904       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        133905       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        133906       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        133907       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133900_00054_00001	133900_00054_00001_cd	133901_00054_00002	133901_00054_00002_cd	133902_00054_00003	133902_00054_00003_cd	133904_62614_00001	133904_62614_00001_cd	133905_62614_00002	133905_62614_00002_cd	133906_62614_00003	133906_62614_00003_cd
USGS	08064550	2019-08-24	1068000	A	1065000	A	1066000	A	313.92	A	313.86	A	313.88	A
USGS	08064550	2019-08-25	1066000	A	1064000	A	1065000	A	313.87	A	313.83	A	313.85	A
USGS	08064550	2019-08-26	1065000	A	1063000	A	1064000	A	313.85	A	313.81	A	313.83	A
USGS	08064550	2019-08-27	1064000	A	1059000	A	1062000	A	313.83	A	313.71	A	313.79	A
USGS	08064550	2019-08-28	1062000	A	1060000	A	1061000	A	313.79	A	313.74	A	313.76	A
USGS	08064550	2019-08-29	1061000	A	1059000	A	1060000	A	313.76	A	313.72	A	313.74	A
USGS	08064550	2019-08-30	1060000	A	1058000	A:e	1059000	A:e						
USGS	08064550	2019-08-31	1059000	A	1057000	A	1058000	A:e						
USGS	08064550	2019-09-01	1058000	A	1057000	A	1057000	A	313.68	A	313.65	A	313.67	A
USGS	08064550	2019-09-02	1057000	A	1056000	A	1056000	A	313.66	A	313.63	A	313.65	A
USGS	08064550	2019-09-03	1056000	A	1055000	A	1055000	A	313.64	A	313.61	A	313.62	A
USGS	08064550	2019-09-04	1055000	A	1054000	A	1054000	A	313.61	A	313.58	A	313.59	A
USGS	08064550	2019-09-05	1054000	A	1052000	A	1053000	A	313.58	A	313.55	A	313.57	A
USGS	08064550	2019-09-06	1053000	A	1052000	A	1052000	A	313.56	A	313.53	A	313.54	A
USGS	08064550	2019-09-07	1052000	A	1050000	A	1051000	A	313.55	A	313.49	A	313.51	A
USGS	08064550	2019-09-08	1051000	A	1048000	A	1049000	A	313.52	A	313.45	A	313.48	A
USGS	08064550	2019-09-09	1049000	A	1046000	A	1048000	A	313.47	A	313.40	A	313.44	A
USGS	08064550	2019-09-10	1047000	A	1044000	A	1046000	A	313.42	A	313.36	A	313.39	A
USGS	08064550	2019-09-11	1047000	A	1042000	A	1045000	A	313.42	A	313.31	A	313.37	A
USGS	08064550	2019-09-12	1045000	A	1043000	A	1044000	A	313.38	A	313.33	A	313.35	A
USGS	08064550	2019-09-13	1044000	A	1042000	A	1043000	A	313.35	A	313.30	A	313.32	A
USGS	08064550	2019-09-14	1042000	A	1041000	A	1041000	A	313.30	A	313.27	A	313.29	A
USGS	08064550	2019-09-15	1041000	A	1040000	A	1040000	A	313.28	A	313.25	A	313.26	A
USGS	08064550	2019-09-16	1040000	A	1038000	A	1039000	A	313.25	A	313.21	A	313.23	A
USGS	08064550	2019-09-17	1039000	A	1036000	A	1038000	A	313.23	A	313.15	A	313.20	A
USGS	08064550	2019-09-18	1037000	A	1034000	A	1036000	A	313.19	A	313.11	A	313.16	A
USGS	08064550	2019-09-19	1037000	A	1034000	A	1035000	A	313.17	A	313.12	A	313.14	A
USGS	08064550	2019-09-20	1036000	A	1032000	A	1035000	A	313.15	A	313.07	A	313.12	A
USGS	08064550	2019-09-21	1034000	A	1032000	A	1033000	A	313.12	A	313.06	A	313.08	A
USGS	08064550	2019-09-22	1033000	A	1031000	A	1032000	A	313.08	A	313.03	A	313.05	A
USGS	08064550	2019-09-23	1032000	A	1029000	A	1030000	A	313.05	A	312.99	A	313.02	A
USGS	08064550	2019-09-24	1030000	A	1029000	A	1029000	A	313.02	A	312.98	A	312.99	A
USGS	08064550	2019-09-25	1029000	A	1027000	A	1028000	A	312.99	A	312.95	A	312.96	A
USGS	08064550	2019-09-26	1028000	A	1026000	A	1027000	A	312.96	A	312.91	A	312.93	A
USGS	08064550	2019-09-27	1027000	A	1025000	A	1026000	A	312.93	A	312.89	A	312.91	A
USGS	08064550	2019-09-28	1026000	A	1023000	A	1024000	A	312.91	A	312.84	A	312.87	A
USGS	08064550	2019-09-29	1023000	A	1022000	A	1022000	A	312.85	A	312.81	A	312.83	A
USGS	08064550	2019-09-30	1022000	A	1021000	A	1022000	A	312.83	A	312.79	A	312.81	A
USGS	08064550	2019-10-01	1022000	A	1019000	A	1021000	A	312.81	A	312.76	A	312.79	A
USGS	08064550	2019-10-02	1020000	A	1018000	A	1019000	A	312.78	A	312.73	A	312.75	A
USGS	08064550	2019-10-03	1019000	A	1016000	A	1018000	A	312.76	A	312.68	A	312.72	A
USGS	08064550	2019-10-04	1019000	A	1016000	A	1017000	A	312.74	A	312.67	A	312.70	A
USGS	08064550	2019-10-05	1017000	A	1015000	A	1016000	A	312.69	A	312.66	A	312.67	A
USGS	08064550	2019-10-06	1016000	A	1013000	A	1015000	A	312.67	A	312.60	A	312.65	A
USGS	08064550	2019-10-07	1014000	A	1012000	A	1012000	A	312.64	A	312.57	A	312.59	A
USGS	08064550	2019-10-08	1012000	A	1010000	A	1011000	A	312.57	A	312.53	A	312.55	A
USGS	08064550	2019-10-09	1010000	A	1009000	A	1010000	A	312.54	A	312.50	A	312.52	A
USGS	08064550	2019-10-10	1010000	A	1007000	A	1009000	A	312.54	A	312.45	A	312.50	A
USGS	08064550	2019-10-11	1011000	A	1004000	A	1008000	A	312.56	A	312.40	A	312.49	A
USGS	08064550	2019-10-12	1008000	A	1007000	A	1007000	A	312.49	A	312.45	A	312.47	A
USGS	08064550	2019-10-13	1007000	A	1005000	A	1006000	A	312.47	A	312.42	A	312.44	A
USGS	08064550	2019-10-14	1005000	A	1004000	A	1005000	A	312.42	A	312.39	A	312.41	A
USGS	08064550	2019-10-15	1006000	A	1004000	A	1005000	A	312.44	A	312.39	A	312.41	A
USGS	08064550	2019-10-16	1004000	A	1002000	A	1003000	A	312.40	A	312.33	A	312.36	A
USGS	08064550	2019-10-17	1003000	A	1001000	A	1002000	A	312.36	A	312.32	A	312.34	A
USGS	08064550	2019-10-18	1002000	A	999900	A	1001000	A	312.34	A	312.29	A	312.31	A
USGS	08064550	2019-10-19	1001000	A	999000	A	999700	A	312.32	A	312.27	A	312.29	A
USGS	08064550	2019-10-20	1002000	A	998600	A	999400	A	312.35	A	312.26	A	312.28	A
USGS	08064550	2019-10-21	1005000	A	998600	A	1001000	A	312.42	A	312.26	A	312.31	A
USGS	08064550	2019-10-22	1000000	A	998600	A	999400	A	312.30	A	312.26	A	312.28	A
USGS	08064550	2019-10-23	999400	A	996500	A	998200	A	312.28	A	312.21	A	312.25	A
USGS	08064550	2019-10-24	1002000	A	993200	A	996900	A	312.33	A	312.13	A	312.22	A
USGS	08064550	2019-10-25	1002000	A	998200	A	999700	A	312.34	A	312.25	A	312.29	A
USGS	08064550	2019-10-26	999400	A	996900	A	998200	A	312.28	A	312.22	A	312.25	A
USGS	08064550	2019-10-27	997800	A	996100	A	997000	A	312.24	A	312.20	A	312.22	A
USGS	08064550	2019-10-28	996900	A	995300	A	996000	A	312.22	A	312.18	A	312.20	A
USGS	08064550	2019-10-29	997400	A	994400	A	995400	A	312.23	A	312.16	A	312.18	A
USGS	08064550	2019-10-30	997400	A	993200	A	995900	A	312.23	A	312.13	A	312.19	A
USGS	08064550	2019-10-31	995300	A	992400	A	993900	A	312.18	A	312.11	A	312.15	A
USGS	08064550	2019-11-01	994000	A	992400	A	993100	A	312.15	A	312.11	A	312.13	A
USGS	08064550	2019-11-02	992800	A	991500	A	991900	A	312.12	A	312.09	A	312.10	A
USGS	08064550	2019-11-03	991900	A	990700	A	991300	A	312.10	A	312.07	A	312.08	A
USGS	08064550	2019-11-04	991100	A	989900	A	990400	A	312.08	A	312.05	A	312.06	A
USGS	08064550	2019-11-05	989900	A	989400	A	989600	A	312.05	A	312.04	A	312.04	A
USGS	08064550	2019-11-06	989900	A	989000	A	989200	A	312.05	A	312.03	A	312.04	A
USGS	08064550	2019-11-07	991100	A	986600	A	988200	A	312.08	A	311.97	A	312.01	A
USGS	08064550	2019-11-08	988200	A	986600	A	987100	A	312.01	A	311.97	A	311.98	A
USGS	08064550	2019-11-09	987400	A	986200	A	986500	A	311.99	A	311.96	A	311.97	A
USGS	08064550	2019-11-10	986200	A	985500	A	986000	A	311.96	A	311.94	A	311.95	A
USGS	08064550	2019-11-11	987400	A	980000	A	984200	A	311.99	A	311.80	A	311.91	A
USGS	08064550	2019-11-12	982400	A	980800	A	981800	A	311.86	A	311.82	A	311.85	A
USGS	08064550	2019-11-13	982400	A	980800	A	981800	A	311.86	A	311.82	A	311.84	A
USGS	08064550	2019-11-14	982000	A	980400	A	980800	A	311.85	A	311.81	A	311.82	A
USGS	08064550	2019-11-15	980400	A	979700	A	980100	A	311.81	A	311.79	A	311.80	A
USGS	08064550	2019-11-16	980000	A	978900	A	979400	A	311.80	A	311.77	A	311.78	A
USGS	08064550	2019-11-17	979300	A	978100	A	978700	A	311.78	A	311.75	A	311.77	A
USGS	08064550	2019-11-18	978900	A	977700	A	978000	A	311.77	A	311.74	A	311.75	A
USGS	08064550	2019-11-19	977700	A	977300	A	977500	A	311.74	A	311.73	A	311.73	A
USGS	08064550	2019-11-20	978500	A	976600	A	977400	A	311.76	A	311.71	A	311.73	A
USGS	08064550	2019-11-21	978100	A	976600	A	977300	A	311.75	A	311.71	A	311.73	A
USGS	08064550	2019-11-22	978500	A	975800	A	977000	A	311.76	A	311.69	A	311.72	A
USGS	08064550	2019-11-23	977000	A	975800	A	976400	A	311.72	A	311.69	A	311.70	A
USGS	08064550	2019-11-24	976200	A	975400	A	975900	A	311.70	A	311.68	A	311.69	A
USGS	08064550	2019-11-25	976600	A	975000	A	975600	A	311.71	A	311.67	A	311.69	A
USGS	08064550	2019-11-26	977300	A	974200	A	975500	A	311.73	A	311.65	A	311.68	A
USGS	08064550	2019-11-27	976600	A	973100	A	974000	A	311.71	A	311.62	A	311.64	A
USGS	08064550	2019-11-28	975000	A	971500	A	973200	A	311.67	A	311.58	A	311.62	A
USGS	08064550	2019-11-29	974600	A	972300	A	973400	A	311.66	A	311.60	A	311.63	A
USGS	08064550	2019-11-30	975800	A	972700	A	974200	A	311.69	A	311.61	A	311.65	A
USGS	08064550	2019-12-01	975000	A	972300	A	973400	A	311.67	A	311.60	A	311.63	A
USGS	08064550	2019-12-02	973500	A	971500	A	972100	A	311.63	A	311.58	A	311.60	A
USGS	08064550	2019-12-03	972300	A	970800	A	971600	A	311.60	A	311.56	A	311.58	A
USGS	08064550	2019-12-04	971500	A	970400	A	970900	A	311.58	A	311.55	A	311.56	A
USGS	08064550	2019-12-05	971500	A	970000	A	970800	A	311.58	A	311.54	A	311.56	A
USGS	08064550	2019-12-06	972300	A	969200	A	970300	A	311.60	A	311.52	A	311.55	A
USGS	08064550	2019-12-07	969600	A	969200	A	969300	A	311.53	A	311.52	A	311.52	A
USGS	08064550	2019-12-08	970800	A	968800	A	969500	A	311.56	A	311.51	A	311.53	A
USGS	08064550	2019-12-09	970400	A	966900	A	968900	A	311.55	A	311.46	A	311.51	A
USGS	08064550	2019-12-10	971200	A	966900	A	969300	A	311.57	A	311.46	A	311.52	A
USGS	08064550	2019-12-11	970400	A	969200	A	969900	A	311.55	A	311.52	A	311.54	A
USGS	08064550	2019-12-12	970000	A	968800	A	969500	A	311.54	A	311.51	A	311.53	A
USGS	08064550	2019-12-13	970000	A	968800	A	969300	A	311.54	A	311.51	A	311.52	A
USGS	08064550	2019-12-14	969600	A	968500	A	968700	A	311.53	A	311.50	A	311.51	A
USGS	08064550	2019-12-15	970400	A	968100	A	968700	A	311.55	A	311.49	A	311.51	A
USGS	08064550	2019-12-16	968500	A	965400	A	967300	A	311.50	A	311.42	A	311.47	A
USGS	08064550	2019-12-17	966900	A	965000	A	965900	A	311.46	A	311.41	A	311.44	A
USGS	08064550	2019-12-18	966500	A	965700	A	965900	A	311.45	A	311.43	A	311.43	A
USGS	08064550	2019-12-19	965700	A	965000	A	965400	A	311.43	A	311.41	A	311.42	A
USGS	08064550	2019-12-20	965400	A	963800	A	964500	A	311.42	A	311.38	A	311.40	A
USGS	08064550	2019-12-21	964600	A	963400	A	964200	A	311.40	A	311.37	A	311.39	A
USGS	08064550	2019-12-22	964200	A	963400	A	963900	A	311.39	A	311.37	A	311.38	A
USGS	08064550	2019-12-23	963800	A	962700	A	963300	A	311.38	A	311.35	A	311.37	A
USGS	08064550	2019-12-24	963400	A	961900	A	963100	A	311.37	A	311.33	A	311.36	A
USGS	08064550	2019-12-25	963400	A	962300	A	962700	A	311.37	A	311.34	A	311.35	A
USGS	08064550	2019-12-26	963000	A	962300	A	962500	A	311.36	A	311.34	A	311.35	A
USGS	08064550	2019-12-27	962700	A	961900	A	962200	A	311.35	A	311.33	A	311.34	A
USGS	08064550	2019-12-28	965400	A	960700	A	962500	A	311.42	A	311.30	A	311.35	A
USGS	08064550	2019-12-29	964200	A	961900	A	962700	A	311.39	A	311.33	A	311.35	A
USGS	08064550	2019-12-30	962700	A	961100	A	961700	A	311.35	A	311.31	A	311.33	A
USGS	08064550	2019-12-31	961500	A	960700	A	960900	A	311.32	A	311.30	A	311.30	A
USGS	08064550	2020-01-01	961900	A	960000	A	960800	A	311.33	A	311.28	A	311.30	A
USGS	08064550	2020-01-02	961500	A	959200	A	960200	A	311.32	A	311.26	A	311.29	A
USGS	08064550	2020-01-03	960700	A	958800	A	959800	A	311.30	A	311.25	A	311.28	A
USGS	08064550	2020-01-04	959600	A	958800	A	959300	A	311.27	A	311.25	A	311.26	A
USGS	08064550	2020-01-05	961100	A	958000	A	959000	A	311.31	A	311.23	A	311.26	A
USGS	08064550	2020-01-06	959200	A	957600	A	958200	A	311.26	A	311.22	A	311.23	A
USGS	08064550	2020-01-07	958400	A	957600	A	958200	A	311.24	A	311.22	A	311.23	A
USGS	08064550	2020-01-08	958800	A	957600	A	958200	A	311.25	A	311.22	A	311.24	A
USGS	08064550	2020-01-09	959600	A	958000	A	958500	A	311.27	A	311.23	A	311.24	A
USGS	08064550	2020-01-10	967700	A	958000	A	960000	A	311.48	A	311.23	A	311.28	A
USGS	08064550	2020-01-11	967700	A	962300	A	964600	A	311.48	A	311.34	A	311.40	A
USGS	08064550	2020-01-12	964600	A	962700	A	964100	A	311.40	A	311.35	A	311.39	A
USGS	08064550	2020-01-13	965000	A	963800	A	964200	A	311.41	A	311.38	A	311.39	A
USGS	08064550	2020-01-14	965400	A	963800	A	964600	A	311.42	A	311.38	A	311.40	A
USGS	08064550	2020-01-15	965700	A	965000	A	965200	A	311.43	A	311.41	A	311.41	A
USGS	08064550	2020-01-16	965700	A	964200	A	965000	A	311.43	A	311.39	A	311.41	A
USGS	08064550	2020-01-17	966900	A	965000	A	965700	A	311.46	A	311.41	A	311.43	A
USGS	08064550	2020-01-18	967300	A	965000	A	966200	A	311.47	A	311.41	A	311.44	A
USGS	08064550	2020-01-19	966100	A	965700	A	966000	A	311.44	A	311.43	A	311.44	A
USGS	08064550	2020-01-20	966100	A	965700	A	966100	A	311.44	A	311.43	A	311.44	A
USGS	08064550	2020-01-21	966500	A	965400	A	965900	A	311.45	A	311.42	A	311.43	A
USGS	08064550	2020-01-22	968800	A	965000	A	967000	A	311.51	A	311.41	A	311.46	A
USGS	08064550	2020-01-23	968800	A	966900	A	968200	A	311.51	A	311.46	A	311.49	A
USGS	08064550	2020-01-24	968800	A	967700	A	968400	A	311.51	A	311.48	A	311.50	A
USGS	08064550	2020-01-25	970000	A	968100	A	968500	A	311.54	A	311.49	A	311.50	A
USGS	08064550	2020-01-26	969600	A	967700	A	968600	A	311.53	A	311.48	A	311.50	A
USGS	08064550	2020-01-27	969600	A	968500	A	968900	A	311.53	A	311.50	A	311.51	A
USGS	08064550	2020-01-28	973500	A	967300	A	970300	A	311.63	A	311.47	A	311.55	A
USGS	08064550	2020-01-29	971200	A	968100	A	969300	A	311.57	A	311.49	A	311.52	A
USGS	08064550	2020-01-30	969600	A	968500	A	969100	A	311.53	A	311.50	A	311.52	A
USGS	08064550	2020-01-31	969600	A	968800	A	969200	A	311.53	A	311.51	A	311.52	A
USGS	08064550	2020-02-01	970000	A	968800	A	969300	A	311.54	A	311.51	A	311.52	A
USGS	08064550	2020-02-02	970000	A	968800	A	969200	A	311.54	A	311.51	A	311.52	A
USGS	08064550	2020-02-03	970400	A	968100	A	969300	A	311.55	A	311.49	A	311.52	A
USGS	08064550	2020-02-04	970000	A	966500	A	968600	A	311.54	A	311.45	A	311.50	A
USGS	08064550	2020-02-05	968800	A	966500	A	967800	A	311.51	A	311.45	A	311.48	A
USGS	08064550	2020-02-06	969600	A	966900	A	967800	A	311.53	A	311.46	A	311.48	A
USGS	08064550	2020-02-07	968100	A	965700	A	967000	A	311.49	A	311.43	A	311.46	A
USGS	08064550	2020-02-08	967300	A	966100	A	966500	A	311.47	A	311.44	A	311.45	A
USGS	08064550	2020-02-09	969600	A	966100	A	966900	A	311.53	A	311.44	A	311.46	A
USGS	08064550	2020-02-10	970400	A	966900	A	968500	A	311.55	A	311.46	A	311.50	A
USGS	08064550	2020-02-11	973100	A	967300	A	970100	A	311.62	A	311.47	A	311.54	A
USGS	08064550	2020-02-12	1013000	A	972700	A	996800	A	312.61	A	311.61	A	312.21	A
USGS	08064550	2020-02-13	1052000	A	1013000	A	1030000	A	313.53	A	312.61	A	313.01	A
USGS	08064550	2020-02-14	1079000	A	1052000	A	1067000	A	314.20	A	313.53	A	313.91	A
USGS	08064550	2020-02-15	1091000	A	1079000	A	1086000	A	314.48	A	314.20	A	314.36	A
USGS	08064550	2020-02-16	1099000	A	1091000	A	1095000	A	314.67	A	314.48	A	314.58	A
USGS	08064550	2020-02-17	1104000	A	1098000	A	1102000	A	314.80	A	314.65	A	314.74	A
USGS	08064550	2020-02-18	1108000	A	1104000	A	1106000	A	314.88	A	314.80	A	314.84	A
USGS	08064550	2020-02-19	1122000	A	1107000	A	1111000	A	315.20	A	314.87	A	314.97	A
USGS	08064550	2020-02-20	1140000	A	1121000	A	1132000	A	315.60	A	315.19	A	315.43	A
USGS	08064550	2020-02-21	1149000	A	1140000	A	1145000	A	315.82	A	315.60	A	315.73	A
USGS	08064550	2020-02-22	1151000	A	1148000	A	1150000	A	315.85	A	315.79	A	315.83	A
USGS	08064550	2020-02-23	1148000	A	1141000	A	1144000	A	315.79	A	315.64	A	315.71	A
USGS	08064550	2020-02-24	1142000	A	1135000	A	1139000	A	315.65	A	315.49	A	315.58	A
USGS	08064550	2020-02-25	1135000	A	1131000	A	1133000	A	315.50	A	315.40	A	315.45	A
USGS	08064550	2020-02-26	1132000	A	1126000	A	1128000	A	315.44	A	315.30	A	315.35	A
USGS	08064550	2020-02-27	1126000	A	1122000	A	1124000	A	315.30	A	315.20	A	315.25	A
USGS	08064550	2020-02-28	1122000	A	1116000	A	1119000	A	315.20	A	315.08	A	315.13	A
USGS	08064550	2020-02-29	1117000	A	1115000	A	1116000	A	315.10	A	315.05	A	315.08	A
USGS	08064550	2020-03-01	1117000	A	1114000	A	1115000	A	315.10	A	315.03	A	315.06	A
USGS	08064550	2020-03-02	1115000	A	1113000	A	1114000	A	315.05	A	315.00	A	315.03	A
USGS	08064550	2020-03-03	1114000	A	1112000	A	1113000	A	315.02	A	314.97	A	315.00	A
USGS	08064550	2020-03-04	1123000	A	1109000	A	1116000	A	315.22	A	314.90	A	315.06	A
USGS	08064550	2020-03-05	1130000	A	1122000	A	1127000	A	315.38	A	315.21	A	315.31	A
USGS	08064550	2020-03-06	1132000	A	1130000	A	1131000	A	315.43	A	315.38	A	315.42	A
USGS	08064550	2020-03-07	1131000	A	1126000	A	1129000	A	315.41	A	315.30	A	315.36	A
USGS	08064550	2020-03-08	1127000	A	1123000	A	1125000	A	315.31	A	315.23	A	315.27	A
USGS	08064550	2020-03-09	1123000	A	1121000	A	1122000	A	315.23	A	315.18	A	315.20	A
USGS	08064550	2020-03-10	1121000	A	1119000	A	1120000	A	315.19	A	315.15	A	315.17	A
USGS	08064550	2020-03-11	1120000	A	1119000	A	1119000	A	315.17	A	315.13	A	315.15	A
USGS	08064550	2020-03-12	1119000	A	1117000	A	1118000	A	315.15	A	315.10	A	315.12	A
USGS	08064550	2020-03-13	1117000	A	1116000	A	1116000	A	315.10	A	315.07	A	315.08	A
USGS	08064550	2020-03-14	1118000	A	1115000	A	1116000	A	315.11	A	315.04	A	315.08	A
USGS	08064550	2020-03-15	1116000	A	1114000	A	1115000	A	315.07	A	315.03	A	315.05	A
USGS	08064550	2020-03-16	1117000	A	1113000	A	1115000	A	315.10	A	315.00	A	315.05	A
USGS	08064550	2020-03-17	1116000	A	1114000	A	1115000	A	315.08	A	315.02	A	315.04	A
USGS	08064550	2020-03-18	1116000	A	1115000	A	1116000	A	315.08	A	315.04	A	315.06	A
USGS	08064550	2020-03-19	1120000	A	1115000	A	1117000	A	315.16	A	315.05	A	315.09	A
USGS	08064550	2020-03-20	1130000	A	1116000	A	1123000	A	315.39	A	315.07	A	315.22	A
USGS	08064550	2020-03-21	1157000	A	1130000	A	1141000	A	316.00	A	315.38	A	315.63	A
USGS	08064550	2020-03-22	1166000	A	1152000	A	1162000	A	316.19	A	315.89	A	316.11	A
USGS	08064550	2020-03-23	1173000	A	1165000	A	1169000	A	316.35	A	316.18	A	316.26	A
USGS	08064550	2020-03-24	1174000	A	1167000	A	1171000	A	316.38	A	316.21	A	316.31	A
USGS	08064550	2020-03-25	1167000	A	1156000	A	1160000	A	316.21	A	315.96	A	316.07	A
USGS	08064550	2020-03-26	1156000	A	1152000	A	1153000	A	315.97	A	315.87	A	315.91	A
USGS	08064550	2020-03-27	1152000	A	1147000	A	1149000	A	315.88	A	315.76	A	315.82	A
USGS	08064550	2020-03-28	1148000	A	1142000	A	1145000	A	315.79	A	315.65	A	315.72	A
USGS	08064550	2020-03-29	1143000	A	1136000	A	1139000	A	315.67	A	315.53	A	315.60	A
USGS	08064550	2020-03-30	1137000	A	1131000	A	1135000	A	315.54	A	315.42	A	315.49	A
USGS	08064550	2020-03-31	1137000	A	1135000	A	1136000	A	315.54	A	315.50	A	315.52	A
USGS	08064550	2020-04-01	1137000	A	1134000	A	1136000	A	315.54	A	315.48	A	315.52	A
USGS	08064550	2020-04-02	1135000	A	1130000	A	1132000	A	315.49	A	315.39	A	315.44	A
USGS	08064550	2020-04-03	1133000	A	1128000	A	1130000	A	315.45	A	315.34	A	315.40	A
USGS	08064550	2020-04-04	1131000	A	1128000	A	1129000	A	315.40	A	315.34	A	315.37	A
USGS	08064550	2020-04-05	1132000	A	1129000	A	1130000	A	315.43	A	315.37	A	315.40	A
USGS	08064550	2020-04-06	1135000	A	1132000	A	1134000	A	315.50	A	315.43	A	315.47	A
USGS	08064550	2020-04-07	1135000	A	1132000	A	1134000	A	315.49	A	315.43	A	315.47	A
USGS	08064550	2020-04-08	1132000	A	1128000	A	1130000	A	315.43	A	315.34	A	315.39	A
USGS	08064550	2020-04-09	1128000	A	1123000	A	1126000	A	315.35	A	315.22	A	315.29	A
USGS	08064550	2020-04-10	1124000	A	1122000	A	1122000	A	315.26	A	315.20	A	315.21	A
USGS	08064550	2020-04-11	1122000	A	1119000	A	1121000	A	315.20	A	315.15	A	315.19	A
USGS	08064550	2020-04-12	1140000	A	1120000	A	1131000	A	315.60	A	315.16	A	315.41	A
USGS	08064550	2020-04-13	1146000	A	1137000	A	1143000	A	315.75	A	315.55	A	315.67	A
USGS	08064550	2020-04-14	1148000	A	1146000	A	1147000	A	315.78	A	315.74	A	315.76	A
USGS	08064550	2020-04-15	1146000	A	1137000	A	1141000	A	315.74	A	315.54	A	315.64	A
USGS	08064550	2020-04-16	1137000	A	1132000	A	1134000	A	315.54	A	315.44	A	315.48	A
USGS	08064550	2020-04-17	1132000	A	1128000	A	1131000	A	315.44	A	315.35	A	315.41	A
USGS	08064550	2020-04-18	1130000	A	1127000	A	1128000	A	315.38	A	315.31	A	315.35	A
USGS	08064550	2020-04-19	1129000	A	1126000	A	1127000	A	315.37	A	315.29	A	315.31	A
USGS	08064550	2020-04-20	1126000	A	1123000	A	1124000	A	315.30	A	315.22	A	315.26	A
USGS	08064550	2020-04-21	1123000	A	1119000	A	1121000	A	315.22	A	315.15	A	315.19	A
USGS	08064550	2020-04-22	1121000	A	1118000	A	1119000	A	315.19	A	315.12	A	315.14	A
USGS	08064550	2020-04-23	1119000	A	1117000	A	1118000	A	315.14	A	315.09	A	315.12	A
USGS	08064550	2020-04-24	1118000	A	1112000	A	1116000	A	315.11	A	314.99	A	315.07	A
USGS	08064550	2020-04-25	1116000	A	1112000	A	1114000	A	315.07	A	314.99	A	315.03	A
USGS	08064550	2020-04-26	1115000	A	1114000	A	1115000	A	315.05	A	315.03	A	315.04	A
USGS	08064550	2020-04-27	1116000	A	1113000	A	1115000	A	315.08	A	315.01	A	315.06	A
USGS	08064550	2020-04-28	1119000	A	1114000	A	1117000	A	315.15	A	315.02	A	315.10	A
USGS	08064550	2020-04-29	1125000	A	1117000	A	1122000	A	315.27	A	315.10	A	315.22	A
USGS	08064550	2020-04-30	1123000	A	1122000	A	1123000	A	315.22	A	315.21	A	315.22	A
USGS	08064550	2020-05-01	1123000	A	1121000	A	1122000	A	315.22	A	315.19	A	315.21	A
USGS	08064550	2020-05-02	1122000	A	1120000	A	1121000	A	315.20	A	315.16	A	315.18	A
USGS	08064550	2020-05-03	1121000	A	1118000	A	1119000	A	315.19	A	315.11	A	315.14	A
USGS	08064550	2020-05-04	1119000	A	1116000	A	1117000	A	315.13	A	315.07	A	315.10	A
USGS	08064550	2020-05-05	1122000	A	1112000	A	1117000	A	315.21	A	314.99	A	315.10	A
USGS	08064550	2020-05-06	1117000	A	1115000	A	1116000	A	315.10	A	315.05	A	315.08	A
USGS	08064550	2020-05-07	1117000	A	1113000	A	1115000	A	315.09	A	315.00	A	315.05	A
USGS	08064550	2020-05-08	1116000	A	1111000	A	1113000	A	315.08	A	314.95	A	315.01	A
USGS	08064550	2020-05-09	1112000	A	1112000	A	1112000	A	314.99	A	314.97	A	314.98	A
USGS	08064550	2020-05-10	1112000	A	1111000	A	1111000	A	314.98	A	314.95	A	314.97	A
USGS	08064550	2020-05-11	1111000	A	1110000	A	1111000	A	314.96	A	314.94	A	314.95	A
USGS	08064550	2020-05-12	1112000	A	1110000	A	1111000	A	314.99	A	314.93	A	314.96	A
USGS	08064550	2020-05-13	1112000	A	1110000	A	1111000	A	314.98	A	314.94	A	314.96	A
USGS	08064550	2020-05-14	1112000	A	1110000	A	1111000	A	314.98	A	314.93	A	314.96	A
